Qiymet,Kategoriya,Mertebe,Otaq,Kupca,Seher
137 000,Köhnə tikili,2 / 5,3,var,"Bakı şəhəri, Çaykovski küç. "
250 000,Yeni tikili,4 / 19,4,yoxdur,"Bakı şəhəri, Azadlıq pr. "
228 000,Yeni tikili,15 / 17,3,var,"Bakı şəhəri, Azadlıq pr"
185 000,Yeni tikili,11 / 16,3,yoxdur,"Bakı şəhəri, Təbriz küçəsi"
119 999,Köhnə tikili,3 / 5,3,var,"Bakı şəhəri, Mirəli Seyidov Küçəsi 39 "
320 000,Köhnə tikili,3 / 9,3,var,"Bakı şəhəri, Üzeyir Hacıbəyov küç. "
250 000,Yeni tikili,5 / 14,3,var,"Bakı şəhəri, Oruc Əliyev 9"
99 000,Yeni tikili,6 / 12,3,var,"Xırdalan şəhəri, H.Əliyev pr,"
132 000,Yeni tikili,14 / 19,2,yoxdur,"Bakı şəhəri, Naxçıvani küç "
60 000,Yeni tikili,4 / 17,1,var,"Bakı şəhəri, H.B. Zərdabi 190 a"
174 000,Köhnə tikili,3 / 5,3,var,"Bakı şəhəri, Hüseyn Cavid pr."
175 000,Yeni tikili,13 / 18,3,var,"Bakı şəhəri, Babək pr."
280 000,Yeni tikili,3 / 16,3,var,"Bakı şəhəri, Ramiz Quliyev küçəsi"
150 000,Yeni tikili,8 / 14,2,yoxdur,"Bakı şəhəri, Həsən Əliyev Küçəsi"
530 000,Yeni tikili,7 / 19,3,var,"Bakı şəhəri, Улица Низами "
220 000,Yeni tikili,5 / 20,2,yoxdur,"Bakı şəhəri, İzmir küçəsi"
290 000,Köhnə tikili,2 / 5,3,var,"Bakı şəhəri, Tağıyev küç."
167 000,Yeni tikili,17 / 17,3,var,"Bakı şəhəri, Azadlıq pr."
154 000,Köhnə tikili,3 / 5,3,var,"Bakı şəhəri,  Təbriz küçəsi"
265 000,Yeni tikili,9 / 14,3,var,"Bakı şəhəri, Əbdülvahab Salamzadə küç."
205 000,Yeni tikili,15 / 18,3,var,"Bakı şəhəri, smayil Bey Qutqasinli kuc."
169 000,Yeni tikili,17 / 18,3,var,"Bakı şəhəri, Əcəmi Naxçıvani küç. 3068"
147 000,Yeni tikili,8 / 17,2,var,"Bakı şəhəri, Əbdülvahab Salamzadə küç."
92 000,Yeni tikili,4 / 12,1,yoxdur,"Bakı şəhəri, Abay Kunanbayev küç."
95 000,Yeni tikili,13 / 20,2,var,"Bakı şəhəri, Yavər Əliyev küçəsi"
510 000,Yeni tikili,12 / 17,8,var,"Bakı şəhəri, Mirəli Seyidov küçəsi "
124 500,Yeni tikili,16 / 16,2,yoxdur,"Bakı şəhəri, Qarayev pr"
530 000,Yeni tikili,5 / 6,4,var,"Bakı şəhəri, Mərkəzi Bulvar Küçəsi"
232 000,Yeni tikili,14 / 16,3,var,"Bakı şəhəri, Şərifzadə küçəsi 56"
117 000,Yeni tikili,6 / 17,2,var,"Bakı şəhəri, Məhəmməd Hadi küç. 68 "
120 000,Köhnə tikili,3 / 5,3,var,"Bakı şəhəri, Zərdabi küç."
150 000,Yeni tikili,5 / 15,3,var,"Bakı şəhəri, N. Tusi küç"
95 000,Köhnə tikili,9 / 9,3,var,"Bakı şəhəri, Abbas Mirzə Şərifzadə küç"
125 000,Yeni tikili,15 / 17,2,yoxdur,"Bakı şəhəri, Qarabağ küç."
110 000,Köhnə tikili,4 / 9,3,var,"Bakı şəhəri, Azadlıq pr. "
127 000,Yeni tikili,4 / 20,2,var,"Bakı şəhəri, Əsəd Əhmədov küç "
180 000,Yeni tikili,13 / 17,3,var,"Bakı şəhəri, Azadlıq pr"
383 000,Yeni tikili,6 / 8,3,var,"Bakı şəhəri, Yeryomenko küç."
127 000,Yeni tikili,17 / 18,2,yoxdur,"Bakı şəhəri, Goyus Memmedov k."
450 000,Köhnə tikili,5 / 6,3,var,"Bakı şəhəri, Neftçilər prospekti "
180 000,Yeni tikili,14 / 15,3,var,"Bakı şəhəri, Əsəd Əhmədov küç 88"
208 000,Yeni tikili,2 / 15,4,yoxdur,"Bakı şəhəri, Təbriz küçəsi"
175 000,Yeni tikili,7 / 14,3,var,"Bakı şəhəri, Yeni Günəşli qəs., V yaşayış sahəsi, ev 5D mənzil  176"
159 000,Köhnə tikili,3 / 3,3,var,"Bakı şəhəri, Şeyx Şamil küç 25"
123 000,Yeni tikili,6 / 18,2,var,"Bakı şəhəri, Səməd Vurğun küçəsi  "
70 000,Yeni tikili,14 / 17,1,yoxdur,"Bakı şəhəri, Xudu Məmmədov  küç."
152 000,Köhnə tikili,6 / 9,3,var,"Bakı şəhəri, Ibrahimpaşa Dadaşov küç."
253 000,Yeni tikili,7 / 18,3,yoxdur,"Bakı şəhəri, Hüseynqulu Sarabski küç"
127 335,Yeni tikili,9 / 16,2,var,"Bakı şəhəri, Mayakovski küç. 8-9/10"
72 000,Yeni tikili,14 / 17,2,var,"Bakı şəhəri, Natavan küç."
175 000,Yeni tikili,4 / 14,3,yoxdur,"Bakı şəhəri, Xan Şuşinski 13"
240 000,Yeni tikili,13 / 17,3,var,"Bakı şəhəri, Akim Abbasov küç."
63 000,Köhnə tikili,2 / 5,4,var,"Qəbələ şəhəri, Ismayıl Bəy Qutqaşınlı küçəsi"
165 000,Yeni tikili,16 / 16,3,var,"Bakı şəhəri, Süleyman Vəzirov küçəsi"
158 000,Köhnə tikili,3 / 9,4,var,"Bakı şəhəri, S.Sani Axundov küç."
269 000,Yeni tikili,11 / 16,4,yoxdur,"Bakı şəhəri, Əliyar Əliyev küçəsi"
119 000,Yeni tikili,4 / 15,3,yoxdur,"Bakı şəhəri, Məhəmməd Hadi küç"
135 500,Köhnə tikili,8 / 9,3,var,"Bakı şəhəri, Ə.Naxçivani 18"
310 000,Yeni tikili,16 / 22,4,yoxdur,"Bakı şəhəri, Mehdi Mehdizadə küç. "
107 000,Köhnə tikili,2 / 4,2,var,"Bakı şəhəri, Q.Qarayev pr. 12"
120 000,Yeni tikili,13 / 13,3,var,"Bakı şəhəri, Əliağa Vahid küçəsi"
672 000,Yeni tikili,11 / 20,4,var,"Bakı şəhəri, Haqverdiyev küç."
170 000,Yeni tikili,14 / 17,3,var,"Bakı şəhəri, Gəncə prospekti"
143 000,Yeni tikili,10 / 17,2,yoxdur,"Bakı şəhəri, C.Məmmədquluzadə küçəsi"
330 000,Yeni tikili,13 / 16,3,var,"Bakı şəhəri, Lətif İmanov küç."
135 000,Yeni tikili,7 / 17,3,var,"Bakı şəhəri, Məhəmməd Xiyabani küç 003"
220 000,Yeni tikili,10 / 14,3,var,"Bakı şəhəri, İbrahim İbrahim küç"
525 000,Yeni tikili,12 / 17,4,var,"Bakı şəhəri, Rəşid Behbutov küçəsi"
135 000,Yeni tikili,5 / 11,2,var,"Bakı şəhəri, Əsəd Əhmədov küç."
120 000,Köhnə tikili,4 / 5,2,var,"Bakı şəhəri, N.Nərmənov  küç."
310 000,Yeni tikili,11 / 16,3,var,"Bakı şəhəri, Azadlıq  pr."
53 000,Yeni tikili,5 / 7,2,yoxdur,"Xırdalan şəhəri, H.Əliyev pr."
165 000,Köhnə tikili,4 / 9,3,var,"Bakı şəhəri, Həsən Əliyev və Azadlıq pr. kəsişməsi "
182 000,Yeni tikili,3 / 18,3,yoxdur,"Bakı şəhəri, Azadlıq pr."
238 150,Yeni tikili,4 / 9,2,yoxdur,"Bakı şəhəri, M.Muxtarov küç"
950 000,Yeni tikili,13 / 18,5,var,"Bakı şəhəri, Afiyyəddin Cəlilov küç."
67 000,Yeni tikili,3 / 7,3,var,"Bakı şəhəri, İnşaatçılar küçəsi"
93 000,Köhnə tikili,5 / 9,2,var,"Bakı şəhəri, Naxçıvanski küç."
67 500,Yeni tikili,11 / 11,3,var,"Xırdalan şəhəri, Abşeron Gənçlər Şəhərçiyi bina 5 mənzil 42"
135 000,Köhnə tikili,5 / 5,2,var,"Bakı şəhəri, Inşaatçılar pr."
115 000,Köhnə tikili,1 / 5,3,var,"Bakı şəhəri, Şərifzadə küç."
210 000,Yeni tikili,12 / 17,3,var,"Bakı şəhəri, Y. V. Çəmənzəminli küç"
245 000,Yeni tikili,12 / 17,3,var,"Bakı şəhəri, Həsən Salmani küç."
153 000,Yeni tikili,5 / 11,4,var,"Bakı şəhəri, Əsəd Əhmədov küç."
235 000,Yeni tikili,4 / 20,3,var,"Bakı şəhəri, Mətbuat pr."
240 000,Yeni tikili,3 / 16,2,var,"Bakı şəhəri, Afiyəddin Cəlilov 20"
125 000,Köhnə tikili,9 / 9,3,var,"Bakı şəhəri, Mir Cəlal küçəsi"
65 000,Yeni tikili,4 / 6,3,var,"Bakı şəhəri, İstiqlaliyyət küçəsi"
105 000,Yeni tikili,8 / 16,2,var,"Bakı şəhəri, Badamdar şossesi 123"
57 000,Köhnə tikili,5 / 5,1,var,"Bakı şəhəri, Ə.Əhmədov küçəsi. "
122 000,Yeni tikili,6 / 18,2,var,"Bakı şəhəri, Elşən Süleymanov küç"
95 000,Köhnə tikili,3 / 9,2,var,"Bakı şəhəri, Koroğlu Rəhimov küç "
165 000,Yeni tikili,5 / 17,2,var,"Bakı şəhəri, Balaəmi Dadaşov  küç. "
215 000,Yeni tikili,15 / 16,3,yoxdur,"Bakı şəhəri, M.Sənani küç. 56"
60 000,Yeni tikili,10 / 12,2,yoxdur,"Bakı şəhəri, Yeni̇ Günəşli̇ qəsəbəsi̇, ""D"" massivi"
208 000,Yeni tikili,8 / 16,5,var,"Bakı şəhəri, Əliyar Əliyev küç."
100 000,Yeni tikili,6 / 9,1,yoxdur,"Bakı şəhəri, Təbriz küç 5"
210 000,Yeni tikili,4 / 16,2,var,"Bakı şəhəri, Hüseyn Cavid prospekti"
110 000,Yeni tikili,4 / 16,1,yoxdur,"Bakı şəhəri, Пр Азадлыг"
149 000,Yeni tikili,12 / 17,3,var,"Bakı şəhəri, Həsən bəy Zərdabi küçəsi"
300 000,Yeni tikili,6 / 13,4,yoxdur,"Bakı şəhəri, Ziya Bunyadov Pr."
248 000,Yeni tikili,16 / 18,3,var,"Bakı şəhəri, Xan Şuşinski küç."
133 000,Yeni tikili,4 / 14,3,yoxdur,"Bakı şəhəri, Alı Mustafayev küç"
565 000,Yeni tikili,12 / 23,4,var,"Bakı şəhəri, пр.ИЗМИР"
214 200,Yeni tikili,5 / 17,4,yoxdur,"Bakı şəhəri, Azadlıq pr"
98 000,Köhnə tikili,7 / 9,3,var,"Bakı şəhəri, Gəncə prospekti"
155 000,Köhnə tikili,5 / 9,3,var,"Bakı şəhəri, Mətbuat pr."
185 000,Yeni tikili,9 / 18,3,var,"Bakı şəhəri, Badamdar şosesi 56"
131 000,Yeni tikili,12 / 16,2,var,"Bakı şəhəri, Abay Kunanbayev küç. 29"
390 000,Yeni tikili,6 / 8,3,var,"Bakı şəhəri, Sabit Orucov küç.74"
169 000,Yeni tikili,5 / 12,3,yoxdur,"Bakı şəhəri, Özbəkistan küç. "
270 000,Yeni tikili,11 / 16,3,var,"Bakı şəhəri, Badamdar şossesi"
633 000,Yeni tikili,17 / 24,5,var,"Bakı şəhəri, Səməd Vurğun küçəsi"
294 000,Yeni tikili,12 / 17,4,var,"Bakı şəhəri, Həsən bəy Zərdabi küçəsi "
265 000,Yeni tikili,3 / 8,4,var,"Bakı şəhəri, Heydər Əliyev pr."
140 000,Yeni tikili,7 / 16,1,var,"Bakı şəhəri, Mirqasımov küçəsi"
132 000,Yeni tikili,3 / 17,3,var,"Bakı şəhəri, Sarayevo küç 22b"
250 000,Yeni tikili,11 / 18,3,var,"Bakı şəhəri, Həsənbəy Zərdabi küç."
315 000,Yeni tikili,14 / 20,4,yoxdur,"Bakı şəhəri, Azadlıq pr. 15"
78 000,Köhnə tikili,8 / 9,3,var,"Bakı şəhəri, İlqar Əhlimanov küçəsi"
205 000,Yeni tikili,9 / 16,3,var,"Bakı şəhəri, ул. Абассгулу Абассзаде 17"
135 000,Köhnə tikili,2 / 9,4,var,"Bakı şəhəri, C. Səlimov küç."
79 000,Köhnə tikili,5 / 5,2,var,"Bakı şəhəri, Naxçıvanski küç. "
75 000,Yeni tikili,7 / 16,3,var,"Bakı şəhəri, Həsən bəy Zərdabi küçəsi"
165 000,Yeni tikili,17 / 17,4,var,"Bakı şəhəri, Cavadxan küçəsi 53"
91 000,Köhnə tikili,4 / 9,2,var,"Bakı şəhəri, A.Əliyev küç."
160 000,Yeni tikili,15 / 17,2,var,"Bakı şəhəri, Qurban Xəlilov küç"
195 000,Yeni tikili,11 / 16,3,var,"Bakı şəhəri, Nəcəfqulu Rəfiyev küçəsi"
325 000,Yeni tikili,18 / 27,3,yoxdur,"Bakı şəhəri, Tiblisi Prospekti"
126 000,Yeni tikili,10 / 17,3,var,"Bakı şəhəri, N. Tusi küçəsi"
89 000,Köhnə tikili,7 / 9,2,var,"Bakı şəhəri, İnqilab İsmayılov küçəsi"
110 000,Yeni tikili,2 / 19,2,yoxdur,"Bakı şəhəri, Gəncə pr."
105 000,Köhnə tikili,8 / 16,2,var,"Bakı şəhəri, Azadlıq prospeki 188"
350 000,Yeni tikili,9 / 17,3,var,"Bakı şəhəri, Səməd Vurğun küçəsi"
101 000,Köhnə tikili,8 / 9,3,var,"Bakı şəhəri, Cavanşir küçəsi"
74 500,Yeni tikili,5 / 5,3,var,"Bakı şəhəri, Mərdəkan q. "
89 000,Yeni tikili,4 / 12,2,var,"Bakı şəhəri, Qədir Məmmədov 2"
205 000,Yeni tikili,15 / 19,3,yoxdur,"Bakı şəhəri, Naxçıvani küçəsi"
135 000,Yeni tikili,7 / 20,3,var,"Bakı şəhəri, Telnov küçəsi"
113 000,Köhnə tikili,9 / 9,3,var,"Bakı şəhəri, H.Seyidzadə 4"
290 000,Yeni tikili,11 / 16,3,yoxdur,"Bakı şəhəri, Z.Xəlilov küç. 25"
115 000,Yeni tikili,11 / 18,3,var,"Bakı şəhəri, Telnov küç."
149 000,Yeni tikili,5 / 19,3,yoxdur,"Bakı şəhəri, Gəncə pr. "
110 000,Köhnə tikili,3 / 5,2,var,"Bakı şəhəri, Səid Rüstəmov küçəsi"
919 000,Yeni tikili,12 / 20,7,yoxdur,"Bakı şəhəri, Mərkəzi Bulvar küç. 34"
122 000,Köhnə tikili,6 / 6,3,var,"Bakı şəhəri, D.Əliyeva küç."
163 000,Yeni tikili,9 / 18,3,var,"Bakı şəhəri, Xudu Məmmədov küçəsi"
89 000,Yeni tikili,7 / 20,2,var,"Bakı şəhəri, Telnov küç."
430 000,Yeni tikili,6 / 27,4,var,"Bakı şəhəri, Tbilisi prospekti"
105 000,Yeni tikili,9 / 16,2,var,"Bakı şəhəri, M.Hadi küç."
130 000,Köhnə tikili,5 / 5,4,var,"Bakı şəhəri, Bəhruz Nuriyev küçəsi"
155 000,Yeni tikili,11 / 27,2,var,"Bakı şəhəri, Tbilisi pr. "
62 500,Köhnə tikili,4 / 5,2,var,"Bakı şəhəri, Rasim Imanov 2a"
130 000,Köhnə tikili,1 / 5,3,var,"Bakı şəhəri, улица Бакиханова "
115 000,Yeni tikili,12 / 17,2,var,"Bakı şəhəri, Kənar dairəvi yol 22"
112 000,Yeni tikili,19 / 20,2,var,"Bakı şəhəri, Həsən bəy Zərdabi küçəsi "
144 000,Yeni tikili,7 / 17,3,var,"Bakı şəhəri, Elşən Süleymanov  küç."
270 000,Yeni tikili,10 / 16,3,var,"Bakı şəhəri, Qızıl Şərq küç."
140 000,Yeni tikili,3 / 11,2,var,"Bakı şəhəri, S.Sani Axundov küçəsi"
390 000,Yeni tikili,10 / 16,4,var,"Bakı şəhəri, Nərimanov prospekti"
270 000,Köhnə tikili,3 / 5,2,var,"Bakı şəhəri, Nizami küçəsi"
230 000,Yeni tikili,11 / 17,3,var,"Bakı şəhəri, Səməd Vurğun küçəsi "
95 000,Yeni tikili,5 / 5,2,var,"Bakı şəhəri, Fətəli Xan Xoyski küç"
159 900,Yeni tikili,6 / 12,3,yoxdur,"Bakı şəhəri, Hüseyn Seyidzadə küçəsi"
94 500,Köhnə tikili,4 / 9,2,var,"Bakı şəhəri, İlqar Cümşüdov küç. "
230 000,Yeni tikili,15 / 16,3,var,"Bakı şəhəri, Xocalı pr. 34"
155 000,Yeni tikili,15 / 17,3,var,"Bakı şəhəri, M.Hadi küç."
160 000,Yeni tikili,11 / 16,2,yoxdur,"Bakı şəhəri, F. Məmmədov küç."
145 000,Köhnə tikili,9 / 9,5,var,"Bakı şəhəri, İsmayıl Məmmədov küç."
146 000,Yeni tikili,13 / 17,2,var,"Bakı şəhəri, Ashraf Alıyev kuchesı"
60 000,Köhnə tikili,1 / 4,1,var,"Bakı şəhəri, Əhməd Cavad küç"
265 000,Yeni tikili,7 / 11,3,var,"Bakı şəhəri, Fətəli xan Xoyski k."
124 000,Köhnə tikili,9 / 9,3,var,"Bakı şəhəri, Mir Cəlal küçəsi "
170 000,Yeni tikili,5 / 17,3,var,"Bakı şəhəri, Məhəmməd Hadi 76, mən 17"
70 000,Köhnə tikili,1 / 9,2,var,"Bakı şəhəri, Rahib Məmmədov küç 3"
75 000,Köhnə tikili,3 / 4,2,var,"Bakı şəhəri, Yəhya Hüseynov küçəsi bina 59 mənzil 8"
185 000,Yeni tikili,5 / 15,2,yoxdur,"Bakı şəhəri, Azadlıq pr. "
81 000,Köhnə tikili,1 / 5,2,var,"Bakı şəhəri, Cavadxan  k.  "
110 000,Yeni tikili,4 / 12,2,var,"Bakı şəhəri, E.Süleymanov 145"
179 500,Yeni tikili,5 / 23,3,var,"Bakı şəhəri, Mövsüm Sənani küçəsi"
110 000,Yeni tikili,10 / 16,2,yoxdur,"Bakı şəhəri, Nobel pr. "
120 000,Köhnə tikili,2 / 5,3,var,"Bakı şəhəri, Mirəli Seyidov küç."
85 000,Köhnə tikili,1 / 5,2,var,"Bakı şəhəri, Çəmənzəminli küçəsi"
245 000,Yeni tikili,6 / 18,3,var,"Bakı şəhəri, Tbilisi Prospekti"
350 000,Yeni tikili,10 / 19,3,var,"Bakı şəhəri, Həsən Salmani küçəsi"
155 000,Yeni tikili,15 / 19,3,var,"Bakı şəhəri, Həsən Bəy Zərdabi 80"
245 000,Yeni tikili,5 / 17,3,yoxdur,"Bakı şəhəri, Təbriz k. "
185 000,Köhnə tikili,5 / 9,3,var,"Bakı şəhəri, D.Əliyeva 245"
335 000,Yeni tikili,11 / 20,3,var,"Bakı şəhəri, Cəlil Məmmədquluzadə küçəsi"
110 000,Yeni tikili,9 / 10,2,var,"Bakı şəhəri, Mirmahmud Kazimovski 245"
130 000,Yeni tikili,12 / 20,3,var,"Bakı şəhəri, Gəncə prospekti"
170 000,Köhnə tikili,1 / 5,5,var,"Bakı şəhəri,  Nizami Nərimanov küçəsi 23 b mənzil 1"
98 000,Yeni tikili,14 / 17,2,yoxdur,"Bakı şəhəri, Təbriz küç "
245 740,Yeni tikili,6 / 11,3,var,"Bakı şəhəri, Azadlıq pr"
112 000,Köhnə tikili,5 / 5,2,var,"Bakı şəhəri, Vaqif Prospekti"
935 000,Yeni tikili,6 / 17,4,var,"Bakı şəhəri, ул. Низами 11"
142 000,Yeni tikili,5 / 15,2,var,"Bakı şəhəri, Nəcəfqulu Rəfiyev k."
71 400,Köhnə tikili,5 / 5,2,var,"Bakı şəhəri, Naxçıvanski küç."
116 000,Yeni tikili,9 / 17,2,yoxdur,"Bakı şəhəri, Bəkir Çobanzadə küç."
165 000,Yeni tikili,18 / 20,3,var,"Bakı şəhəri, Tbilisi pr"
84 000,Yeni tikili,12 / 17,3,yoxdur,"Xırdalan şəhəri, H.Əliyev pr"
370 000,Yeni tikili,14 / 18,4,yoxdur,"Bakı şəhəri, Təbriz küç."
93 000,Köhnə tikili,2 / 5,2,var,"Bakı şəhəri, Moskva prospekti"
198 000,Yeni tikili,18 / 19,5,var,"Bakı şəhəri, Abay Kunanbayev küçəsi"
115 000,Yeni tikili,15 / 18,2,var,"Bakı şəhəri, Atatürk prospekti 173"
87 000,Yeni tikili,8 / 12,3,yoxdur,"Bakı şəhəri, Gəncə prospekti."
235 000,Yeni tikili,8 / 15,3,var,"Bakı şəhəri, Mərdanov Qardaşları küç."
234 600,Yeni tikili,3 / 7,3,yoxdur,"Bakı şəhəri, Mərkəzi Park küçəsi"
131 000,Yeni tikili,14 / 18,2,var,"Bakı şəhəri, Təbriz küçəsi 14"
280 000,Yeni tikili,2 / 7,4,var,"Bakı şəhəri,  Cəfər Xəndan küç 32d-4"
243 000,Yeni tikili,8 / 17,4,yoxdur,"Bakı şəhəri, Şərifzadə küç."
335 000,Yeni tikili,11 / 19,3,var,"Bakı şəhəri, C.Məmmədquluzadə küçəsi"
160 000,Köhnə tikili,6 / 12,4,var,"Bakı şəhəri, Azadlıq prospekti 150"
140 000,Yeni tikili,8 / 18,2,var,"Bakı şəhəri, Nərimanov pr."
165 000,Yeni tikili,12 / 14,2,var,"Bakı şəhəri, Mirmahmud Kazimovski küç. 32/15"
179 000,Yeni tikili,14 / 17,3,var,"Bakı şəhəri, Ə.Əhmədov 20"
94 000,Yeni tikili,12 / 13,2,yoxdur,"Bakı şəhəri, Qara Qarayev pr.ev 7"
1 200 000,Yeni tikili,15 / 20,5,var,"Bakı şəhəri, Ismayil bəy Qutqaşınlı küç"
135 000,Yeni tikili,15 / 17,2,var,"Bakı şəhəri, Tbilisi pr. "
193 999,Yeni tikili,3 / 12,3,var,"Bakı şəhəri, Cavadxan küç."
134 000,Köhnə tikili,3 / 5,3,var,"Bakı şəhəri, Mehman Bünyadzadə küçəsi"
185 000,Yeni tikili,4 / 17,3,var,"Bakı şəhəri, Məhəmməd Hadı küç 68"
83 000,Yeni tikili,1 / 20,2,var,"Bakı şəhəri, Gəncə prospekti"
265 000,Yeni tikili,10 / 17,4,yoxdur,"Bakı şəhəri, Naxçıvanski k 25/15 m 56"
310 000,Yeni tikili,14 / 20,4,var,"Bakı şəhəri, Xətai pr"
235 000,Yeni tikili,4 / 20,3,var,"Bakı şəhəri, Mətbuat prospekti"
156 000,Köhnə tikili,4 / 9,4,var,"Bakı şəhəri, Atatürk Prospekti"
115 000,Köhnə tikili,6 / 9,3,var,"Bakı şəhəri, Naxçıvanski küç."
220 000,Yeni tikili,8 / 16,3,var,"Bakı şəhəri, M.Qaşqay küç. 34.mən.65"
58 000,Yeni tikili,10 / 12,2,var,"Bakı şəhəri, d massivi"
65 000,Yeni tikili,10 / 13,2,yoxdur,"Xırdalan şəhəri, Mehdi  Hüseynzadə küç."
400 000,Yeni tikili,10 / 18,3,var,"Bakı şəhəri, Hüseyin Cavid pr."
600 000,Köhnə tikili,2 / 3,4,var,"Bakı şəhəri, Nizami küç 18 mənzil 4"
116 000,Yeni tikili,4 / 10,2,var,"Bakı şəhəri, Qarabağ kuçəsi"
114 000,Yeni tikili,10 / 18,2,yoxdur,"Bakı şəhəri, Elşən Süleymanov küç."
179 900,Yeni tikili,10 / 20,3,var,"Bakı şəhəri, Məhəmməd Hadi küçəsi"
449 000,Yeni tikili,14 / 20,4,var,"Bakı şəhəri, Keykab Xanım Səfərəliyeva k. "
510 000,Yeni tikili,3 / 14,4,var,"Bakı şəhəri, inşaatçılar pr"
97 000,Yeni tikili,5 / 13,2,var,"Bakı şəhəri, Məhəmməd Hadi küç."
68 000,Yeni tikili,2 / 12,2,var,"Xırdalan şəhəri, H.Əliyev pros. 32"
90 000,Köhnə tikili,7 / 9,3,var,"Bakı şəhəri, Gəncə pr."
123 000,Yeni tikili,12 / 18,2,var,"Bakı şəhəri, General Şıxlinski küç."
92 500,Yeni tikili,7 / 20,2,var,"Bakı şəhəri, Gəncə prospekti  "
110 000,Köhnə tikili,5 / 9,4,var,"Bakı şəhəri, M.Xiyabani küç."
185 000,Yeni tikili,12 / 16,2,var,"Bakı şəhəri, Badamdar şossesi 77"
115 000,Yeni tikili,17 / 18,3,var,"Bakı şəhəri, Qara Qarayev prospekti"
420 000,Yeni tikili,5 / 8,4,yoxdur,"Bakı şəhəri, Qarabağ Atları meydanı küç"
185 000,Yeni tikili,6 / 17,3,var,"Bakı şəhəri, Qədir Məmmədov küçəsi"
117 000,Köhnə tikili,3 / 5,3,var,"Bakı şəhəri, Mirəli Seyidov 26"
300 000,Yeni tikili,3 / 16,3,var,"Bakı şəhəri, Ул.Джалил Мамедгулузаде"
99 000,Köhnə tikili,3 / 9,3,var,"Bakı şəhəri, Məlik Aslanov küçəsi"
105 000,Yeni tikili,3 / 19,2,yoxdur,"Bakı şəhəri, Gəncə prospekti"
68 500,Köhnə tikili,2 / 9,2,var,"Bakı şəhəri, Elman Qasimov kucesi"
91 000,Yeni tikili,3 / 12,1,yoxdur,"Bakı şəhəri, Qara Qarayev pr"
145 000,Yeni tikili,9 / 19,3,yoxdur,"Bakı şəhəri, Gəncə praspekti"
90 000,Yeni tikili,8 / 12,2,var,"Bakı şəhəri, Əsəd Əhmədov küçəsi "
72 999,Yeni tikili,7 / 7,4,var,"Bakı şəhəri, İnşaatçılar küçəsi"
1 050 000,Köhnə tikili,3 / 4,5,var,"Bakı şəhəri, Nızamı kucesı"
93 400,Köhnə tikili,4 / 5,2,var,"Bakı şəhəri, Ağa Nemetulla küçəsi"
91 000,Köhnə tikili,3 / 5,2,var,"Bakı şəhəri, Hüseynbala Əliyev k. "
151 400,Yeni tikili,10 / 16,3,yoxdur,"Bakı şəhəri, Məhəmməd Hadi küç. 2944 məhəllə"
140 000,Yeni tikili,9 / 9,2,var,"Bakı şəhəri, Həsən Əliyev Küçəsi"
379 000,Yeni tikili,12 / 16,7,var,"Bakı şəhəri, Qurtqaşınlı küç. "
66 800,Yeni tikili,6 / 18,2,yoxdur,"Bakı şəhəri, Şərifzadə küç"
320 000,Yeni tikili,10 / 18,3,yoxdur,"Bakı şəhəri, Təbriz küç 54"
62 500,Köhnə tikili,1 / 5,1,var,"Bakı şəhəri, Hüseyinbala Əliyev küçəsi 12"
138 000,Yeni tikili,9 / 16,2,var,"Bakı şəhəri, Atatürk prospekti"
128 000,Yeni tikili,11 / 23,2,var,"Bakı şəhəri, Sakit Qocayev küç.35"
95 000,Köhnə tikili,3 / 9,2,var,"Bakı şəhəri, Fətəli Xan Xoyski küç."
265 000,Yeni tikili,6 / 16,3,var,"Bakı şəhəri, A.M.Şərifzadə küç."
149 000,Yeni tikili,2 / 16,3,var,"Sumqayıt şəhəri, 40 cı məhəllə "
131 000,Yeni tikili,14 / 17,2,var,"Bakı şəhəri, Əliəşrəf Əlizadə küçəsi ev 85"
105 000,Yeni tikili,15 / 20,3,var,"Bakı şəhəri, Yavər Əliyev küçəsi, mənzil 5"
152 000,Yeni tikili,10 / 19,3,var,"Bakı şəhəri, Gəncə prospekti"
125 000,Yeni tikili,13 / 16,3,yoxdur,"Bakı şəhəri, Xudu Memmedov kuc"
132 000,Köhnə tikili,7 / 9,3,var,"Bakı şəhəri, Cavadxan küç"
410 000,Yeni tikili,16 / 17,5,var,"Bakı şəhəri, Cəlil Məmmədquluzadə küç."
116 000,Yeni tikili,2 / 18,3,var,"Bakı şəhəri, Əsəd Əhmədov küçəsi 24b"
119 500,Yeni tikili,10 / 11,3,var,"Sumqayıt şəhəri, 6 ci mikrorayon"
148 000,Yeni tikili,10 / 14,2,yoxdur,"Bakı şəhəri, Ayaz İsmayılov küç."
375 000,Yeni tikili,11 / 17,3,yoxdur,"Bakı şəhəri, Zahid Xəlilov küç."
87 000,Yeni tikili,9 / 12,3,yoxdur,"Bakı şəhəri, Gəncə pr. 2935A"
25 000,Yeni tikili,7 / 7,1,yoxdur,"Xırdalan şəhəri, Heydər Əliyev 230"
180 000,Yeni tikili,1 / 7,2,yoxdur,"Bakı şəhəri, Yaşıl Ada küçəsi"
225 000,Köhnə tikili,8 / 9,5,var,"Bakı şəhəri, Hüseyn Cavid prospekti"
